NA_ID,NEIGHB_NAME,MostCommonPropertyUse,Bedrooms,CurrentTotal,NetTaxes,LotSize,TotalDwellingUnits
14,Capitol Neighborhoods,26 unit Apartment,0.0,8190000.0,149524.32,14652.0,52
14,Capitol Neighborhoods,27 unit Apartment,0.0,8797000.0,160443.01,34848.0,108
14,Capitol Neighborhoods,28 unit Apartment,0.0,5615000.0,102545.42,10890.0,28
14,Capitol Neighborhoods,3 To 7 Unit,0.0,0.0,0.0,4171.0,0
14,Capitol Neighborhoods,3 unit Apartment,960.0,77276700.0,1399928.0,529578.03,378
14,Capitol Neighborhoods,30 unit Apartment,0.0,19825000.0,361929.81,45375.0,150
14,Capitol Neighborhoods,32 unit Apartment,0.0,7351000.0,134188.69,27027.0,64
14,Capitol Neighborhoods,326 unit Apartment,0.0,69298600.0,1266583.75,62084.0,326
14,Capitol Neighborhoods,33 unit Apartment,0.0,4508000.0,82311.16,19658.1,33
14,Capitol Neighborhoods,34 unit Apartment,0.0,6150000.0,112324.41,25442.93,34
14,Capitol Neighborhoods,341 unit Apartment,0.0,10230000.0,186988.68,46996.0,341
14,Capitol Neighborhoods,35 unit Apartment,0.0,6161000.0,112525.46,24928.8,35
14,Capitol Neighborhoods,36 unit Apartment,0.0,14412000.0,263164.76,37903.0,108
14,Capitol Neighborhoods,38 unit Apartment,0.0,7793000.0,142355.92,7999.0,38
14,Capitol Neighborhoods,386 unit Apartment,0.0,25460000.0,465281.52,79346.0,386
14,Capitol Neighborhoods,39 unit Apartment,0.0,17241000.0,314874.55,52943.0,117
14,Capitol Neighborhoods,4 unit Apartment,606.0,52036000.0,944286.87,334789.48,296
14,Capitol Neighborhoods,40 unit Apartment,0.0,16862000.0,308035.14,31684.0,80
14,Capitol Neighborhoods,42 unit Apartment,0.0,2655000.0,48441.17,13068.0,42
14,Capitol Neighborhoods,43 unit Apartment,0.0,3674000.0,67066.92,17424.0,43
14,Capitol Neighborhoods,44 unit Apartment,0.0,11314000.0,206626.23,30323.0,88
14,Capitol Neighborhoods,45 unit Apartment,0.0,4109000.0,75018.06,7995.0,45
14,Capitol Neighborhoods,46 unit Apartment,0.0,2810000.0,51274.34,13068.0,46
14,Capitol Neighborhoods,48 unit Apartment,0.0,22793000.0,416268.41000000003,64754.56,192
14,Capitol Neighborhoods,49 unit Apartment,0.0,15850000.0,289537.33,32204.0,98
14,Capitol Neighborhoods,5 unit Apartment,262.0,27209000.0,493660.83,183801.2,190
14,Capitol Neighborhoods,50 unit Apartment,0.0,11732000.0,214354.78,16460.0,50
14,Capitol Neighborhoods,51 unit Apartment,0.0,5139000.0,93844.87,10560.0,51
14,Capitol Neighborhoods,52 unit Apartment,0.0,11670000.0,213221.51,31631.43,52
14,Capitol Neighborhoods,53 unit Apartment,0.0,6122000.0,111812.61,41319.0,53
14,Capitol Neighborhoods,54 unit Apartment,0.0,1730000.0,31533.6,21434.44,54
14,Capitol Neighborhoods,55 unit Apartment,0.0,3115000.0,56849.26,17424.0,55
14,Capitol Neighborhoods,58 unit Apartment,0.0,49079000.0,896647.95,121728.0,290
14,Capitol Neighborhoods,6 unit Apartment,290.0,26247500.0,477472.01,161582.6,162
14,Capitol Neighborhoods,60 unit Apartment,0.0,16105000.0,294198.36,52641.0,120
14,Capitol Neighborhoods,61 unit Apartment,0.0,12058000.0,220313.56,102748.0,61
14,Capitol Neighborhoods,64 unit Apartment,0.0,21403000.0,390949.5,85952.34,192
14,Capitol Neighborhoods,7 unit Apartment,138.0,14740000.0,268014.11,93909.6,119
14,Capitol Neighborhoods,71 unit Apartment,0.0,13531000.0,247237.74,23520.0,71
14,Capitol Neighborhoods,74 unit Apartment,0.0,4795000.0,87557.07,24090.0,74
14,Capitol Neighborhoods,75 unit Apartment,0.0,12806000.0,233985.84,28892.0,75
14,Capitol Neighborhoods,78 unit Apartment,0.0,6555000.0,119727.19,26400.0,78
14,Capitol Neighborhoods,8 unit Apartment,0.0,8982000.0,163471.96,40208.0,64
14,Capitol Neighborhoods,83 unit Apartment,0.0,26500000.0,484202.97000000003,62123.0,166
14,Capitol Neighborhoods,88 unit Apartment,0.0,17815000.0,325542.67,37581.0,88
14,Capitol Neighborhoods,9 unit Apartment,0.0,11377000.0,207337.02,39435.0,63
14,Capitol Neighborhoods,96 unit Apartment,0.0,22930000.0,419037.02,35438.0,96
14,Capitol Neighborhoods,Apartment & office,0.0,22647000.0,413247.19,65155.5,80
14,Capitol Neighborhoods,Apartment & store,0.0,56037000.0,1020327.88,129144.04,191
14,Capitol Neighborhoods,Apartments,0.0,25243600.0,230220.49,129925.0,0
14,Capitol Neighborhoods,Apartments & rooms,0.0,5446100.0,99017.44,52804.0,76
14,Capitol Neighborhoods,"Bank, s & l",0.0,2811000.0,51204.44,26487.0,0
14,Capitol Neighborhoods,C-2 parking lot,0.0,1796000.0,32475.510000000002,29005.68,0
14,Capitol Neighborhoods,C-2 vacant,0.0,119300.0,2180.6099999999997,3609.4,0
14,Capitol Neighborhoods,C-3 parking lot,0.0,87000.0,1502.07,2600.0,0
14,Capitol Neighborhoods,C-4 parking lot,0.0,1443000.0,26023.24,19907.489999999998,0
14,Capitol Neighborhoods,Commercial exempt,0.0,5359600.0,97260.04000000001,3193763.77,0
14,Capitol Neighborhoods,Condo -store/retail,0.0,4470000.0,81528.44,13068.0,0
14,Capitol Neighborhoods,Condominium,1965.0,627220400.0,11034760.55,687233.62,1215
14,Capitol Neighborhoods,Condominium -apt,0.0,725000.0,13163.74,5440.0,4
14,Capitol Neighborhoods,Condominium -office,0.0,65495000.0,1196530.88,87120.0,0
14,Capitol Neighborhoods,Condominium -other,0.0,73333100.0,1309123.6,236846.5,160
14,Capitol Neighborhoods,Condominium-notation,3.0,198197100.0,3621063.51,436035.46,611
14,Capitol Neighborhoods,Dorm. 3+ stories lg.,0.0,2010000.0,36651.56,13068.0,0
14,Capitol Neighborhoods,Frat & sorority lg.,0.0,16039000.0,292551.18,99198.0,0
14,Capitol Neighborhoods,"Grocer, small",0.0,2070000.0,37748.26,25772.0,0
14,Capitol Neighborhoods,Hotel,0.0,140142100.0,2560612.5500000003,280837.72,0
14,Capitol Neighborhoods,Laundromat,0.0,332000.0,5980.3,3884.28,0
14,Capitol Neighborhoods,M-1 parking lot,0.0,251000.0,4499.74,11325.6,0
14,Capitol Neighborhoods,M-1 vacant,0.0,10000.0,182.78,946.0,0
14,Capitol Neighborhoods,Medical clinic,0.0,4230000.0,77229.76,89083.0,0
14,Capitol Neighborhoods,Office & retail,0.0,49289600.0,898558.06,235903.49,0
14,Capitol Neighborhoods,Office - 1 story,0.0,910800.0,16471.72,12607.0,0
14,Capitol Neighborhoods,Office 2 sty or lg.,0.0,214206900.0,3911582.4,785423.38,0
14,Capitol Neighborhoods,Office converted sm.,0.0,8949900.0,162620.74,89676.0,0
14,Capitol Neighborhoods,Office insur type lg,0.0,29076900.0,531304.74,154775.0,0
14,Capitol Neighborhoods,Office medical,0.0,985000.0,17916.14,10555.0,0
14,Capitol Neighborhoods,Other,0.0,445700.0,7970.42,139993.78,0
14,Capitol Neighborhoods,Parking ramp,0.0,9695000.0,176857.12,71229.0,0
14,Capitol Neighborhoods,Pud parking lot,0.0,984000.0,17721.559999999998,44336.0,0
14,Capitol Neighborhoods,R-1 vacant,0.0,1600.0,29.24,333.0,0
14,Capitol Neighborhoods,R-6 parking lot,0.0,1316000.0,23613.73,86953.0,0
14,Capitol Neighborhoods,R-6 vacant,0.0,1287000.0,23524.37,18414.0,0
14,Capitol Neighborhoods,Rest. w/bar & liquor,0.0,4963000.0,90010.81,32317.0,0
14,Capitol Neighborhoods,Restaurant,0.0,8191000.0,149189.97,41308.0,0
14,Capitol Neighborhoods,Restaurant & apts.,0.0,10414000.0,189558.56,37995.0,42
14,Capitol Neighborhoods,Restaurant & office,0.0,9665000.0,176044.27000000002,29239.0,0
14,Capitol Neighborhoods,Restaurant & store,0.0,6165000.0,112245.98999999999,18282.0,0
14,Capitol Neighborhoods,Rooming house,0.0,4231000.0,76807.28,23836.0,61
14,Capitol Neighborhoods,Single family,572.0,63013100.0,1124426.19,493502.76,156
14,Capitol Neighborhoods,Store & office small,0.0,2460000.0,44876.86,3300.0,0
14,Capitol Neighborhoods,Store 1 sty sm,0.0,5588000.0,101082.28,32971.87,0
14,Capitol Neighborhoods,Store 2 sty small,0.0,4575000.0,83359.53,15979.0,0
14,Capitol Neighborhoods,Store-warehse 2+ sty,0.0,663000.0,12030.48,4000.0,0
14,Capitol Neighborhoods,Tavern,0.0,366000.0,6601.76,1128.0,0
14,Capitol Neighborhoods,Tavern & apartment,0.0,2371100.0,42899.32,16628.0,14
14,Capitol Neighborhoods,Theater,0.0,2610000.0,47442.35,29291.0,0
14,Capitol Neighborhoods,Vacant,0.0,629700.0,11509.93,1503430.52,0
14,Capitol Neighborhoods,Warehouse 1 story,0.0,2069000.0,37729.98,65340.0,0
15,Capitol View Neighborhood Association,2 Unit,8.0,636200.0,11124.3,19944.4,4
15,Capitol View Neighborhood Association,5 unit Apartment,5.0,365000.0,6255.35,10147.0,5
15,Capitol View Neighborhood Association,8 unit Apartment,0.0,6312000.0,114580.34,169606.8,72
15,Capitol View Neighborhood Association,88 unit Apartment,0.0,4500000.0,82164.94,206250.0,88
15,Capitol View Neighborhood Association,"Bank, s & l",0.0,1104600.0,20102.24,36798.48,0
15,Capitol View Neighborhood Association,C-1 parking lot,0.0,187900.0,3434.52,43647.12,0
15,Capitol View Neighborhood Association,Commercial exempt,0.0,0.0,0.0,6385116.8,0
15,Capitol View Neighborhood Association,Condominium,16.0,1660000.0,28324.55,20453.697928886406,8
15,Capitol View Neighborhood Association,Day care center,0.0,510400.0,9241.18,51836.4,0
15,Capitol View Neighborhood Association,Gar new car & repair,0.0,11890900.0,217171.06,328485.95999999996,0
15,Capitol View Neighborhood Association,"Garage, frame sm.",0.0,434000.0,7844.7,61349.48,0
15,Capitol View Neighborhood Association,"Garage, repair",0.0,5079500.0,92669.16,251767.0,0
15,Capitol View Neighborhood Association,Mobile home park,0.0,6645600.0,121383.21,696132.0,0
15,Capitol View Neighborhood Association,Restaurant,0.0,529300.0,9586.63,67866.5,0
15,Capitol View Neighborhood Association,Single family,267.0,23282600.0,394187.58,1528594.08,89
15,Capitol View Neighborhood Association,Store-warehse 1 sty.,0.0,3507000.0,63838.11,102801.6,0
15,Capitol View Neighborhood Association,Vacant,0.0,144900.0,2648.56,3311492.2399999998,0
15,Capitol View Neighborhood Association,Warehouse & office,0.0,1599500.0,29060.1,54537.119999999995,0
15,Capitol View Neighborhood Association,"Warehouse, small",0.0,240200.0,4302.33,22128.48,0
16,Carpenter-Ridgeway Neighborhood Association,2 Unit,65.0,5002100.0,88531.48,170766.92,36
16,Carpenter-Ridgeway Neighborhood Association,4 unit Apartment,58.0,3055000.0,55047.34,130985.0,44
16,Carpenter-Ridgeway Neighborhood Association,6 unit Apartment,38.0,2785000.0,50464.75,39046.240000000005,30
16,Carpenter-Ridgeway Neighborhood Association,68 unit Apartment,0.0,8200000.0,149795.24,225223.0,68
16,Carpenter-Ridgeway Neighborhood Association,8 unit Apartment,0.0,840000.0,15265.75,29597.4,8
16,Carpenter-Ridgeway Neighborhood Association,82 unit Apartment,0.0,8680000.0,158568.91,178515.0,82
16,Carpenter-Ridgeway Neighborhood Association,Apartment & office,0.0,297000.0,5340.56,14292.0,1
16,Carpenter-Ridgeway Neighborhood Association,Apartment & store,0.0,1199100.0,21741.410000000003,17459.879999999997,2
16,Carpenter-Ridgeway Neighborhood Association,"Bank, s & l",0.0,2899000.0,52812.97,152878.0,0
16,Carpenter-Ridgeway Neighborhood Association,C-2 parking lot,0.0,62000.0,1045.13,16622.0,0
16,Carpenter-Ridgeway Neighborhood Association,C-2 vacant,0.0,610200.0,11153.52,237892.0,0
16,Carpenter-Ridgeway Neighborhood Association,C-3 parking lot,0.0,143000.0,2437.5299999999997,34195.0,0
16,Carpenter-Ridgeway Neighborhood Association,C-3 vacant,0.0,40500.0,740.28,14623.0,0
16,Carpenter-Ridgeway Neighborhood Association,"Car wash, self serv.",0.0,630000.0,11427.28,26393.0,0
16,Carpenter-Ridgeway Neighborhood Association,Commercial exempt,0.0,13375400.0,244041.01,17450384.0,0
16,Carpenter-Ridgeway Neighborhood Association,Condominium,79.0,9410400.0,158397.72999999998,174541.0,39
16,Carpenter-Ridgeway Neighborhood Association,Condominium-notation,0.0,1288000.0,23454.5,29528.0,60
16,Carpenter-Ridgeway Neighborhood Association,Funeral home,0.0,845800.0,15371.77,69500.0,0
16,Carpenter-Ridgeway Neighborhood Association,Gar used car & fix,0.0,1094200.0,19912.14,96235.0,0
16,Carpenter-Ridgeway Neighborhood Association,"Garage, repair",0.0,1297000.0,23530.89,90742.0,0
16,Carpenter-Ridgeway Neighborhood Association,Gas & store,0.0,2888000.0,52700.05,65240.0,0
16,Carpenter-Ridgeway Neighborhood Association,Golf course,0.0,1075800.0,19575.83,1230451.0,0
16,Carpenter-Ridgeway Neighborhood Association,"Grocer, large",0.0,6992700.0,127727.66,292893.0,0
16,Carpenter-Ridgeway Neighborhood Association,M-1 vacant,0.0,0.0,0.0,1302269.76,0
16,Carpenter-Ridgeway Neighborhood Association,Manufacturing,0.0,859600.0,15624.03,57542.4,0
16,Carpenter-Ridgeway Neighborhood Association,Motel,0.0,605000.0,10970.32,27128.0,0
16,Carpenter-Ridgeway Neighborhood Association,Office - 1 story,0.0,1550800.0,27993.64,89612.18,0
16,Carpenter-Ridgeway Neighborhood Association,Pud vacant,0.0,100000.0,1827.84,127674.0,0
16,Carpenter-Ridgeway Neighborhood Association,Shop & office,0.0,637900.0,11483.539999999999,16220.0,0
16,Carpenter-Ridgeway Neighborhood Association,Shop center neighbor,0.0,1221500.0,22238.98,45544.62,0
16,Carpenter-Ridgeway Neighborhood Association,"Shop, 1 story sm.",0.0,644100.0,11596.86,27274.0,0
16,Carpenter-Ridgeway Neighborhood Association,Single family,569.0,52905100.0,901927.73,1689791.05,196
16,Carpenter-Ridgeway Neighborhood Association,Station -use change,0.0,388000.0,7003.89,17690.0,0
16,Carpenter-Ridgeway Neighborhood Association,Store & shop,0.0,571800.0,10363.47,43846.0,0
16,Carpenter-Ridgeway Neighborhood Association,Store 1 sty sm,0.0,1785500.0,32195.41,64402.0,0
16,Carpenter-Ridgeway Neighborhood Association,Swimming/Fitness Club,0.0,1795000.0,32721.69,44858.0,0
16,Carpenter-Ridgeway Neighborhood Association,Tavern,0.0,322500.0,5806.66,19050.0,0
16,Carpenter-Ridgeway Neighborhood Association,Vacant,0.0,258000.0,4715.85,337612.0,0
16,Carpenter-Ridgeway Neighborhood Association,Warehouse & office,0.0,1480400.0,26795.0,52660.0,0
16,Carpenter-Ridgeway Neighborhood Association,Warehouse 1 story,0.0,3887000.0,70960.23,342044.0,0
16,Carpenter-Ridgeway Neighborhood Association,Warehouse 2+ stories,0.0,729300.0,13242.33,23030.0,0
16,Carpenter-Ridgeway Neighborhood Association,"Warehouse, small",0.0,540300.0,9699.55,23503.0,0
17,Cherokee Garden Condominium Association,Condominium,1318.0,170260600.0,2792112.57,2521932.61,631
17,Cherokee Garden Condominium Association,Golf course,0.0,0.0,0.0,3753347.0,0
17,Cherokee Garden Condominium Association,Single family,3.0,590200.0,10371.67,13461.0,1
17,Cherokee Garden Condominium Association,Vacant,0.0,200.0,3.66,147709.0,0
18,Cherokee Park Neighborhood Association,Condominium,158.0,19291800.0,332505.91,444288.0,57
18,Cherokee Park Neighborhood Association,Golf course,0.0,19500.0,339.9,6588262.0,0
18,Cherokee Park Neighborhood Association,Single family,1025.0,143911600.0,2518445.33,3944927.44,280
18,Cherokee Park Neighborhood Association,Vacant,0.0,184300.0,3368.7200000000003,5698213.0,0
19,Dudgeon-Monroe Neighborhood Association,10 unit Apartment,0.0,1722000.0,31387.37,6052.0,10
19,Dudgeon-Monroe Neighborhood Association,18 unit Apartment,0.0,4496000.0,82091.82,12098.0,18
19,Dudgeon-Monroe Neighborhood Association,2 Unit,82.0,8941300.0,161102.13,99813.16,38
19,Dudgeon-Monroe Neighborhood Association,21 unit Apartment,0.0,5423200.0,99039.62,14265.0,21
19,Dudgeon-Monroe Neighborhood Association,24 unit Apartment,0.0,3538000.0,64581.06,16955.0,24
19,Dudgeon-Monroe Neighborhood Association,3 unit Apartment,24.0,2914700.0,52179.24,36750.0,15
19,Dudgeon-Monroe Neighborhood Association,36 unit Apartment,0.0,5829000.0,106457.0,20183.0,36
19,Dudgeon-Monroe Neighborhood Association,4 unit Apartment,45.0,3430000.0,62166.21000000001,55300.92,24
19,Dudgeon-Monroe Neighborhood Association,6 unit Apartment,36.0,2405000.0,43695.26,28000.0,18
19,Dudgeon-Monroe Neighborhood Association,7 unit Apartment,13.0,830000.0,15082.97,9600.0,7
19,Dudgeon-Monroe Neighborhood Association,78 unit Apartment,0.0,7578000.0,138426.05,82266.0,78
19,Dudgeon-Monroe Neighborhood Association,Apartment & office,0.0,2473800.0,44952.83,27879.0,3
19,Dudgeon-Monroe Neighborhood Association,Apartment & store,0.0,11971300.0,218288.05,39016.0,38
19,Dudgeon-Monroe Neighborhood Association,C-2 parking lot,0.0,130200.0,2379.87,7200.0,0
19,Dudgeon-Monroe Neighborhood Association,"Cleaner, small",0.0,239000.0,4280.39,4580.0,0
19,Dudgeon-Monroe Neighborhood Association,Commercial Exempt Condo,0.0,0.0,0.0,2174373.0,0
19,Dudgeon-Monroe Neighborhood Association,Commercial exempt,0.0,0.0,0.0,592992.0,0
19,Dudgeon-Monroe Neighborhood Association,Condo -store/retail,5.0,19530500.0,356458.63,37964.0,64
19,Dudgeon-Monroe Neighborhood Association,Condominium,105.0,34481400.0,611789.61,61356.0,57
19,Dudgeon-Monroe Neighborhood Association,Condominium -apt,0.0,4661200.0,84518.84000000001,34401.0,32
19,Dudgeon-Monroe Neighborhood Association,"Garage, repair",0.0,623000.0,11211.19,14441.0,0
19,Dudgeon-Monroe Neighborhood Association,Office - 1 story,0.0,1769600.0,32169.260000000002,25308.0,0
19,Dudgeon-Monroe Neighborhood Association,Office 2 sty or lg.,0.0,2585000.0,47161.68,20895.0,0
19,Dudgeon-Monroe Neighborhood Association,Other,0.0,168500.0,2991.77,28088.0,0
19,Dudgeon-Monroe Neighborhood Association,R-2 parking lot,0.0,113000.0,1977.32,4850.0,0
19,Dudgeon-Monroe Neighborhood Association,Rest drive-in w/seat,0.0,580000.0,10513.36,12050.0,0
19,Dudgeon-Monroe Neighborhood Association,Restaurant,0.0,461000.0,8338.23,7571.0,0
19,Dudgeon-Monroe Neighborhood Association,Rooming house,0.0,1895000.0,34133.25,24332.77,16
19,Dudgeon-Monroe Neighborhood Association,Shop center neighbor,0.0,3676400.0,67022.64,55253.94,0
19,Dudgeon-Monroe Neighborhood Association,Single family,3140.0,573958600.0,10123163.38,5639899.51,1015
19,Dudgeon-Monroe Neighborhood Association,Store 1 sty sm,0.0,3272200.0,59281.88,36515.0,0
19,Dudgeon-Monroe Neighborhood Association,Tavern & apartment,0.0,1144000.0,20822.41,24410.0,2
19,Dudgeon-Monroe Neighborhood Association,Vacant,0.0,181000.0,3308.3900000000003,5314426.8,0
20,Dunn's Marsh Neighborhood Association,104 unit Apartment,0.0,2100000.0,38296.62,222624.0,104
20,Dunn's Marsh Neighborhood Association,16 unit Apartment,0.0,960000.0,17459.18,35038.0,16
20,Dunn's Marsh Neighborhood Association,2 Unit,52.0,3097600.0,55233.44,148409.29,24
20,Dunn's Marsh Neighborhood Association,3 unit Apartment,24.0,1345300.0,24237.43,28232.04,12
20,Dunn's Marsh Neighborhood Association,30 unit Apartment,0.0,3418000.0,62299.48,84969.51999999999,60
20,Dunn's Marsh Neighborhood Association,32 unit Apartment,0.0,2671000.0,48733.62,37341.0,32
20,Dunn's Marsh Neighborhood Association,36 unit Apartment,0.0,3220000.0,58768.5,100662.0,36
20,Dunn's Marsh Neighborhood Association,4 unit Apartment,197.0,9230000.0,166859.01,238587.18,100
20,Dunn's Marsh Neighborhood Association,70 unit Apartment,0.0,1033000.0,0.0,76620.0,70
20,Dunn's Marsh Neighborhood Association,8 unit Apartment,0.0,16211000.0,293755.95,489863.72,232
20,Dunn's Marsh Neighborhood Association,9 unit Apartment,0.0,783000.0,14223.89,18731.0,9
20,Dunn's Marsh Neighborhood Association,Apartment & store,0.0,581000.0,10531.65,9600.0,2
20,Dunn's Marsh Neighborhood Association,C-1 parking lot,0.0,56500.0,944.59,4800.0,0
20,Dunn's Marsh Neighborhood Association,C-2 parking lot,0.0,131400.0,2225.49,11520.0,0
20,Dunn's Marsh Neighborhood Association,Commercial exempt,0.0,0.0,0.0,396895.58,0
20,Dunn's Marsh Neighborhood Association,Condominium,146.0,5596800.0,96355.75,163872.76,72
20,Dunn's Marsh Neighborhood Association,Day care center,0.0,557000.0,10092.96,24208.6,0
20,Dunn's Marsh Neighborhood Association,"Garage, repair",0.0,2662900.0,48585.57,43727.6,0
20,Dunn's Marsh Neighborhood Association,Gas & store,0.0,1832500.0,33318.979999999996,55937.2,0
20,Dunn's Marsh Neighborhood Association,Office - 1 story,0.0,255000.0,4572.85,4800.0,0
20,Dunn's Marsh Neighborhood Association,Office converted sm.,0.0,442000.0,7990.93,14562.0,0
20,Dunn's Marsh Neighborhood Association,Other,4.0,0.0,0.0,18278.4,1
20,Dunn's Marsh Neighborhood Association,Rest drive-in w/seat,0.0,979000.0,17806.47,34085.6,0
